"Index","Abs_Change","Pct_Change","Date"
"2,816.56","-6.50","-0.23","2021-05-25"
"2,823.06","3.07","0.11","2021-05-24"
"2,820.00","32.81","1.18","2021-05-23"
"2,787.18","6.37","0.23","2021-05-20"
"2,780.81","-13.09","-0.47","2021-05-19"
"2,793.89","34.68","1.26","2021-05-18"
"2,759.21","20.91","0.76","2021-05-17"
"2,738.29","54.21","2.02","2021-05-16"
"2,684.01","10.13","0.38","2021-05-13"
"2,673.88","0.56","0.02","2021-05-12"
"2,673.32","27.47","1.04","2021-05-11"
"2,645.85","27.41","1.05","2021-05-10"
"2,618.56","-18.56","-0.70","2021-05-09"
"2,637.13","-12.47","-0.47","2021-05-06"
"2,649.60","-5.09","-0.19","2021-05-05"
"2,654.69","1.94","0.07","2021-05-04"
"2,652.75","-12.35","-0.46","2021-05-03"
"2,665.11","54.00","2.07","2021-05-02"
"2,611.10","25.82","1.00","2021-04-29"
"2,585.28","-13.79","-0.53","2021-04-28"
"2,599.07","92.46","3.69","2021-04-27"
"2,506.61","-65.58","-2.55","2021-04-26"
"2,572.22","-75.79","-2.86","2021-04-25"
"2,648.00","15.80","0.60","2021-04-22"
"2,632.20","-32.41","-1.22","2021-04-21"
"2,664.61","2.68","0.10","2021-04-20"
"2,661.93","-37.58","-1.39","2021-04-19"
"2,699.51","-35.89","-1.31","2021-04-18"
"2,735.46","20.67","0.76","2021-04-15"
"2,714.79","23.23","0.86","2021-04-13"
"2,691.55","17.20","0.64","2021-04-12"
"2,674.35","2.74","0.10","2021-04-08"
"2,671.61","-2.85","-0.11","2021-04-07"
"2,674.46","15.72","0.59","2021-04-06"
"2,658.74","1.13","0.04","2021-04-05"
"2,657.61","25.72","0.98","2021-04-04"
"2,631.89","12.86","0.49","2021-04-01"
"2,619.03","43.36","1.68","2021-03-31"
"2,575.67","32.15","1.26","2021-03-30"
"2,543.52","-5.45","-0.21","2021-03-29"
"2,548.97","-21.29","-0.83","2021-03-25"
"2,570.25","41.30","1.63","2021-03-24"
"2,528.95","14.57","0.58","2021-03-23"
"2,514.39","-24.08","-0.95","2021-03-22"
"2,538.46","63.38","2.56","2021-03-21"
"2,475.09","42.95","1.77","2021-03-18"
"2,432.14","40.40","1.69","2021-03-17"
"2,391.74","2.56","0.11","2021-03-16"
"2,389.19","-18.07","-0.75","2021-03-15"
"2,407.25","-51.23","-2.08","2021-03-14"
"2,458.48","-3.40","-0.14","2021-03-10"
"2,461.88","-23.22","-0.93","2021-03-09"
"2,485.09","-21.58","-0.86","2021-03-07"
"2,506.68","90.67","3.75","2021-03-04"
"2,416.00","-39.23","-1.60","2021-03-03"
"2,455.33","-59.70","-2.37","2021-03-02"
"2,515.03","40.64","1.64","2021-03-01"
"2,474.39","-79.74","-3.12","2021-02-28"
"2,554.13","-44.94","-1.73","2021-02-25"
"2,599.07","12.56","0.49","2021-02-24"
"2,586.51","-21.16","-0.81","2021-02-23"
"2,607.67","-32.67","-1.24","2021-02-22"
"2,640.34","3.66","0.14","2021-02-21"
"2,636.68","25.23","0.97","2021-02-18"
"2,611.45","9.94","0.38","2021-02-17"
"2,601.51","15.50","0.60","2021-02-16"
"2,586.01","92.42","3.71","2021-02-15"
"2,493.59","-33.33","-1.32","2021-02-14"
"2,526.92","-16.11","-0.63","2021-02-11"
"2,543.03","8.66","0.34","2021-02-10"
"2,534.37","-27.11","-1.06","2021-02-09"
"2,561.47","37.48","1.48","2021-02-08"
"2,524.00","48.74","1.97","2021-02-07"
"2,475.26","8.34","0.34","2021-02-04"
"2,466.92","-6.81","-0.28","2021-02-03"
"2,473.73","65.49","2.72","2021-02-02"
"2,408.24","37.70","1.59","2021-02-01"
"2,370.54","-54.75","-2.26","2021-01-31"
"2,425.29","-16.55","-0.68","2021-01-28"
"2,441.85","18.76","0.77","2021-01-27"
"2,423.09","-17.79","-0.73","2021-01-26"
"2,440.87","16.04","0.66","2021-01-25"
"2,424.84","50.20","2.11","2021-01-24"
"2,374.64","31.87","1.36","2021-01-21"
"2,342.76","15.87","0.68","2021-01-20"
"2,326.90","-5.57","-0.24","2021-01-19"
"2,332.31","17.31","0.75","2021-01-18"
"2,315.00","28.46","1.24","2021-01-17"
"2,286.54","18.81","0.83","2021-01-13"
"2,267.73","28.31","1.26","2021-01-12"
"2,239.42","3.70","0.17","2021-01-11"
"2,235.72","41.24","1.88","2021-01-10"
"2,194.48","15.91","0.73","2021-01-07"
"2,178.57","13.07","0.60","2021-01-06"
"2,165.49","-3.54","-0.16","2021-01-05"
"2,169.04","-6.36","-0.29","2021-01-04"
"2,175.39","88.12","4.22","2021-01-03"
"2,087.27","25.21","1.22","2020-12-31"
"2,062.06","49.17","2.44","2020-12-30"
"2,012.89","5.57","0.28","2020-12-29"
"2,007.29","8.57","0.43","2020-12-28"
"1,998.65","-39.98","-1.96","2020-12-27"
"2,038.63","-29.83","-1.44","2020-12-24"
"2,068.45","7.04","0.34","2020-12-23"
"2,061.41","95.46","4.86","2020-12-22"
"1,965.96","30.33","1.57","2020-12-21"
"1,935.63","-96.88","-4.77","2020-12-20"
"2,032.51","-22.70","-1.10","2020-12-17"
"2,055.22","-6.20","-0.30","2020-12-16"
"2,061.41","-5.75","-0.28","2020-12-15"
"2,067.17","56.72","2.82","2020-12-14"
"2,010.45","46.43","2.36","2020-12-13"
"1,964.02","8.27","0.42","2020-12-10"
"1,955.75","-39.60","-1.98","2020-12-09"
"1,995.35","-9.04","-0.45","2020-12-08"
"2,004.39","72.28","3.74","2020-12-07"
"1,932.11","-123.34","-6.00","2020-12-06"
"2,055.45","-15.57","-0.75","2020-12-03"
"2,071.02","70.62","3.53","2020-12-02"
"2,000.40","3.35","0.17","2020-12-01"
"1,997.05","28.79","1.46","2020-11-30"
"1,968.27","75.02","3.96","2020-11-29"
"1,893.24","18.43","0.98","2020-11-26"
"1,874.81","64.70","3.57","2020-11-25"
"1,810.11","29.68","1.67","2020-11-24"
"1,780.43","-2.38","-0.13","2020-11-23"
"1,782.81","4.69","0.26","2020-11-22"
"1,778.12","36.32","2.08","2020-11-19"
"1,741.81","23.32","1.36","2020-11-18"
"1,718.49","10.82","0.63","2020-11-12"
"1,707.67","28.89","1.72","2020-11-11"
"1,678.79","25.98","1.57","2020-11-10"
"1,652.80","4.22","0.26","2020-11-09"
"1,648.58","12.49","0.76","2020-11-08"
"1,636.17","-4.47","-0.27","2020-11-05"
"1,640.64","-2.39","-0.15","2020-11-04"
"1,643.03","5.40","0.33","2020-11-03"
"1,637.63","-3.33","-0.20","2020-11-02"
"1,640.95","-4.72","-0.29","2020-11-01"
"1,645.67","-1.78","-0.11","2020-10-29"
"1,647.45","41.20","2.57","2020-10-28"
"1,606.25","8.54","0.53","2020-10-22"
"1,597.71","13.94","0.88","2020-10-21"
"1,583.60","13.22","0.84","2020-10-20"
"1,570.38","13.58","0.87","2020-10-19"
"1,556.80","-5.66","-0.36","2020-10-18"
"1,562.46","1.29","0.08","2020-10-15"
"1,561.17","-7.42","-0.47","2020-10-14"
"1,568.59","-9.42","-0.60","2020-10-13"
"1,578.01","1.74","0.11","2020-10-12"
"1,576.27","-13.37","-0.84","2020-10-11"
"1,589.63","-11.34","-0.71","2020-10-08"
"1,600.97","14.68","0.93","2020-10-07"
"1,586.29","4.17","0.26","2020-10-06"
"1,582.12","-3.63","-0.23","2020-10-05"
"1,585.75","14.71","0.94","2020-10-04"
"1,571.04","20.61","1.33","2020-10-01"
"1,550.43","-3.19","-0.21","2020-09-30"
"1,553.62","-7.21","-0.46","2020-09-29"
"1,560.83","-4.73","-0.30","2020-09-28"
"1,565.55","4.29","0.27","2020-09-27"
"1,561.27","5.74","0.37","2020-09-24"
"1,555.52","9.37","0.61","2020-09-23"
"1,546.15","-22.91","-1.46","2020-09-22"
"1,569.06","-6.12","-0.39","2020-09-21"
"1,575.18","3.00","0.19","2020-09-20"
"1,572.18","30.78","2.00","2020-09-17"
"1,541.40","5.36","0.35","2020-09-16"
"1,536.03","-4.47","-0.29","2020-09-15"
"1,540.51","3.26","0.21","2020-09-14"
"1,537.25","16.56","1.09","2020-09-13"
"1,520.69","12.49","0.83","2020-09-10"
"1,508.20","13.05","0.87","2020-09-09"
"1,495.15","7.35","0.49","2020-09-08"
"1,487.81","-12.17","-0.81","2020-09-07"
"1,499.97","-10.45","-0.69","2020-09-06"
"1,510.42","-0.15","-0.01","2020-09-03"
"1,510.57","25.58","1.72","2020-09-02"
"1,484.99","22.31","1.53","2020-08-31"
"1,462.67","4.64","0.32","2020-08-30"
"1,458.04","-4.00","-0.27","2020-08-27"
"1,462.03","21.10","1.46","2020-08-26"
"1,440.94","9.34","0.65","2020-08-25"
"1,431.60","21.26","1.51","2020-08-24"
"1,410.34","12.77","0.91","2020-08-23"
"1,397.57","6.28","0.45","2020-08-20"
"1,391.29","-16.60","-1.18","2020-08-19"
"1,407.89","5.68","0.41","2020-08-18"
"1,402.21","10.75","0.77","2020-08-17"
"1,391.46","-17.33","-1.23","2020-08-16"
"1,408.79","-16.53","-1.16","2020-08-13"
"1,425.32","1.51","0.11","2020-08-12"
"1,423.81","-6.61","-0.46","2020-08-11"
"1,430.41","37.74","2.71","2020-08-10"
"1,392.68","11.31","0.82","2020-08-09"
"1,381.37","-1.29","-0.09","2020-08-06"
"1,382.66","-21.20","-1.51","2020-08-05"
"1,403.86","7.59","0.54","2020-08-03"
"1,396.28","-42.78","-2.97","2020-08-02"
"1,439.06","7.53","0.53","2020-07-30"
"1,431.52","-23.36","-1.61","2020-07-29"
"1,454.89","-7.59","-0.52","2020-07-28"
"1,462.48","-2.62","-0.18","2020-07-27"
"1,465.10","22.40","1.55","2020-07-26"
"1,442.61","10.13","0.71","2020-07-23"
"1,432.44","-17.50","-1.21","2020-07-22"
"1,449.94","-15.00","-1.02","2020-07-21"
"1,464.94","-14.09","-0.96","2020-07-20"
"1,479.03","84.26","6.04","2020-07-19"
"1,394.77","32.43","2.38","2020-07-16"
"1,362.34","14.90","1.11","2020-07-15"
"1,347.44","5.04","0.38","2020-07-14"
"1,342.40","2.11","0.16","2020-07-13"
"1,340.29","9.19","0.69","2020-07-12"
"1,331.27","4.57","0.34","2020-07-09"
"1,326.53","-10.13","-0.76","2020-07-08"
"1,336.66","37.93","2.92","2020-07-07"
"1,298.73","33.28","2.63","2020-07-06"
"1,265.45","9.35","0.74","2020-07-05"
"1,256.11","-80.41","-6.02","2020-07-02"
"1,336.52","75.77","6.01","2020-07-01"
"1,260.75","72.05","6.06","2020-06-30"
"1,188.70","-12.87","-1.07","2020-06-29"
"1,201.57","-24.58","-2.00","2020-05-13"
"1,226.15","-25.30","-2.02","2020-05-12"
"1,251.45","-18.20","-1.43","2020-03-22"
"1,269.30","13.50","1.08","2020-03-19"
"1,255.80","-16.26","-1.28","2020-03-18"
"1,272.06","-44.33","-3.37","2020-03-17"
"1,316.39","3.35","0.26","2020-03-16"
"1,313.04","-64.14","-4.66","2020-03-15"
"1,377.18","-45.91","-3.23","2020-03-12"
"1,423.09","73.78","5.47","2020-03-11"
"1,349.31","-86.39","-6.02","2020-03-10"
"1,435.70","-5.50","-0.38","2020-03-05"
"1,441.20","-68.47","-4.54","2020-03-04"
"1,509.67","14.37","0.96","2020-03-03"
"1,495.30","-96.06","-6.04","2020-03-02"
"1,591.36","-40.81","-2.50","2020-03-01"
"1,632.17","31.44","1.97","2020-02-27"
"1,596.13","50.94","3.30","2020-02-26"
"1,545.19","43.01","2.86","2020-02-25"
"1,502.18","-1.96","-0.13","2020-02-24"
"1,504.14","69.57","4.85","2020-02-23"
"1,434.57","29.32","2.09","2020-02-20"
"1,405.25","5.24","0.37","2020-02-19"
"1,400.01","1.77","0.13","2020-02-18"
"1,398.24","34.27","2.51","2020-02-17"
"1,363.97","19.38","1.44","2020-02-16"
"1,344.59","-1.38","-0.10","2020-02-13"
"1,345.97","4.59","0.34","2020-02-12"
"1,341.38","17.12","1.29","2020-02-11"
"1,324.26","4.27","0.32","2020-02-10"
"1,319.99","-13.70","-1.03","2020-02-09"
"1,333.69","-8.67","-0.65","2020-02-06"
"1,342.36","5.32","0.40","2020-02-05"
"1,337.04","-12.09","-0.90","2020-02-04"
"1,349.13","2.49","0.18","2020-02-03"
"1,346.64","21.26","1.49","2020-02-02"
"1,325.38","19.50","1.49","2020-01-30"
"1,305.88","-0.27","-0.02","2020-01-29"
"1,306.15","5.53","0.43","2020-01-28"
"1,300.62","23.94","1.88","2020-01-27"
"1,276.68","-20.79","-1.60","2020-01-26"
"1,297.47","-15.95","-1.21","2020-01-23"
"1,313.42","-7.05","-0.53","2020-01-22"
"1,320.47","3.36","0.26","2020-01-21"
"1,317.11","-26.54","-1.98","2020-01-20"
"1,343.65","33.42","2.55","2020-01-19"
"1,310.23","26.00","2.02","2020-01-16"
"1,284.23","20.85","1.65","2020-01-15"
"1,263.38","-7.48","-0.59","2020-01-14"
"1,270.86","15.14","1.21","2020-01-13"
"1,255.72","42.61","3.51","2020-01-12"
"1,213.11","3.51","0.29","2020-01-09"
"1,209.60","-7.32","-0.60","2020-01-08"
"1,216.92","16.23","1.35","2020-01-07"
"1,200.69","18.38","1.55","2020-01-06"
"1,182.31","16.10","1.38","2020-01-05"
"1,166.21","-3.29","-0.28","2020-01-02"
"1,169.50","3.47","0.30","2020-01-01"
"1,166.03","-1.92","-0.16","2019-12-31"
"1,167.95","5.52","0.47","2019-12-30"
"1,162.43","-4.98","-0.43","2019-12-29"
"1,167.41","-0.62","-0.05","2019-12-26"
"1,168.03","1.82","0.16","2019-12-25"
"1,166.21","-2.37","-0.20","2019-12-24"
"1,168.58","17.77","1.54","2019-12-23"
"1,150.81","1.17","0.10","2019-12-22"
"1,149.64","-2.43","-0.21","2019-12-19"
"1,152.07","-3.30","-0.29","2019-12-18"
"1,155.37","1.26","0.11","2019-12-17"
"1,154.11","-13.75","-1.18","2019-12-16"
"1,167.86","-4.78","-0.41","2019-12-15"
"1,172.64","9.27","0.80","2019-12-12"
"1,161.47","10.11","0.88","2019-12-11"
"1,151.36","2.47","0.21","2019-12-10"
"1,148.89","13.52","1.19","2019-12-09"
"1,135.37","3.45","0.30","2019-12-08"
"1,131.92","7.45","0.66","2019-12-05"
"1,124.47","8.73","0.78","2019-12-04"
"1,115.74","3.75","0.34","2019-12-03"
"1,111.99","-0.86","-0.08","2019-12-02"
"1,112.85","0.06","0.01","2019-12-01"
"1,112.79","-4.67","-0.42","2019-11-28"
"1,117.46","7.38","0.66","2019-11-27"
"1,109.16","-0.92","-0.08","2019-11-26"
"1,110.08","0.00","0.00","2019-11-25"
"1,110.08","-10.52","-0.94","2019-11-24"
"1,120.60","-7.74","-0.69","2019-11-21"
"1,128.34","-1.65","-0.15","2019-11-20"
"1,129.99","-1.13","-0.10","2019-11-19"
"1,131.12","-0.24","-0.02","2019-11-18"
"1,131.36","-4.59","-0.40","2019-11-17"
"1,135.95","0.79","0.07","2019-11-14"
"1,135.16","-4.80","-0.42","2019-11-13"
"1,139.96","-5.61","-0.49","2019-11-12"
"1,145.57","13.77","1.22","2019-11-11"
"1,131.80","-0.17","-0.02","2019-11-10"
"1,131.97","-6.05","-0.53","2019-11-07"
"1,138.02","-1.43","-0.13","2019-11-06"
"1,139.45","-0.81","-0.07","2019-11-05"
"1,140.26","0.97","0.09","2019-11-04"
"1,139.29","-6.88","-0.60","2019-11-03"
"1,146.17","-3.17","-0.28","2019-10-31"
"1,149.34","6.74","0.59","2019-10-24"
"1,142.60","7.81","0.69","2019-10-23"
"1,134.79","2.39","0.21","2019-10-22"
"1,132.40","-1.31","-0.12","2019-10-21"
"1,133.71","-4.04","-0.36","2019-10-20"
"1,137.75","0.72","0.06","2019-10-17"
"1,137.03","-5.01","-0.44","2019-10-16"
"1,142.04","5.08","0.45","2019-10-15"
"1,136.96","-12.05","-1.05","2019-10-14"
"1,149.01","-0.39","-0.03","2019-10-10"
"1,149.40","8.69","0.76","2019-10-03"
"1,140.71","-4.98","-0.43","2019-10-02"
"1,145.69","10.13","0.89","2019-10-01"
"1,135.56","10.42","0.93","2019-09-30"
"1,125.14","-4.66","-0.41","2019-09-29"
"1,129.80","-1.73","-0.15","2019-09-26"
"1,131.53","-3.03","-0.27","2019-09-25"
"1,134.56","-6.42","-0.56","2019-09-24"
"1,140.98","1.73","0.15","2019-09-23"
"1,139.25","-16.05","-1.39","2019-09-22"
"1,155.30","-16.85","-1.44","2019-09-19"
"1,172.15","21.41","1.86","2019-09-18"
"1,150.74","26.91","2.39","2019-09-17"
"1,123.83","-16.18","-1.42","2019-09-16"
"1,140.01","-17.87","-1.54","2019-09-15"
"1,157.88","-5.33","-0.46","2019-09-12"
"1,163.21","-3.46","-0.30","2019-09-11"
"1,166.67","-2.24","-0.19","2019-09-10"
"1,168.91","-9.55","-0.81","2019-09-09"
"1,178.46","-12.61","-1.06","2019-09-08"
"1,191.07","-3.70","-0.31","2019-09-05"
"1,194.77","3.87","0.32","2019-09-04"
"1,190.90","20.56","1.76","2019-09-03"
"1,170.34","-14.44","-1.22","2019-09-02"
"1,184.78","-11.63","-0.97","2019-09-01"
"1,196.41","-1.34","-0.11","2019-08-29"
"1,197.75","-10.25","-0.85","2019-08-28"
"1,208.00","4.87","0.40","2019-08-27"
"1,203.13","-6.49","-0.54","2019-08-26"
"1,209.62","-3.44","-0.28","2019-08-25"
"1,213.06","-0.99","-0.08","2019-08-22"
"1,214.05","0.42","0.03","2019-08-21"
"1,213.63","-8.43","-0.69","2019-08-20"
"1,222.06","7.23","0.60","2019-08-19"
"1,214.83","-9.20","-0.75","2019-08-18"
"1,224.03","-1.87","-0.15","2019-08-15"
"1,225.90","-5.17","-0.42","2019-08-14"
"1,231.07","-2.78","-0.23","2019-08-13"
"1,233.85","0.14","0.01","2019-08-12"
"1,233.71","-4.85","-0.39","2019-08-11"
"1,238.56","-9.92","-0.79","2019-08-08"
"1,248.48","2.75","0.22","2019-08-07"
"1,245.73","-9.36","-0.75","2019-08-06"
"1,255.09","-4.55","-0.36","2019-08-05"
"1,259.64","-4.20","-0.33","2019-08-04"
"1,263.84","-1.73","-0.14","2019-08-01"
"1,265.57","6.20","0.49","2019-07-31"
"1,259.37","3.39","0.27","2019-07-30"
"1,255.98","3.18","0.25","2019-07-29"
"1,252.80","-17.12","-1.35","2019-07-28"
"1,269.92","-14.15","-1.10","2019-07-25"
"1,284.07","6.90","0.54","2019-07-24"
"1,277.17","5.94","0.47","2019-07-23"
"1,271.23","2.49","0.20","2019-07-22"
"1,268.74","-3.75","-0.29","2019-07-21"
"1,272.49","-2.37","-0.19","2019-07-18"
"1,274.86","15.85","1.26","2019-07-17"
"1,259.01","4.45","0.35","2019-07-16"
"1,254.56","5.07","0.41","2019-07-15"
"1,249.49","0.96","0.08","2019-07-14"
"1,248.53","-0.62","-0.05","2019-07-11"
"1,249.15","-1.12","-0.09","2019-07-10"
"1,250.27","2.92","0.23","2019-07-09"
"1,247.35","-8.69","-0.69","2019-07-08"
"1,256.04","-4.43","-0.35","2019-07-07"
"1,260.47","-8.21","-0.65","2019-07-04"
"1,268.68","15.62","1.25","2019-07-03"
"1,253.06","11.45","0.92","2019-07-02"
"1,241.61","-3.28","-0.26","2019-07-01"
"1,244.89","-12.26","-0.98","2019-06-30"
"1,257.15","-1.14","-0.09","2019-06-27"
"1,258.29","-2.78","-0.22","2019-06-26"
"1,261.07","0.97","0.08","2019-06-25"
"1,260.10","5.75","0.46","2019-06-24"
"1,254.35","-10.01","-0.79","2019-06-23"
"1,264.36","5.90","0.47","2019-06-20"
"1,258.46","-0.20","-0.02","2019-06-19"
"1,258.66","-2.24","-0.18","2019-06-18"
"1,260.90","2.63","0.21","2019-06-17"
"1,258.27","-11.28","-0.89","2019-06-16"
"1,269.55","-2.94","-0.23","2019-06-13"
"1,272.49","-3.50","-0.27","2019-06-12"
"1,275.99","0.17","0.01","2019-06-11"
"1,275.82","-8.77","-0.68","2019-06-10"
"1,284.59","-4.69","-0.36","2019-06-06"
"1,289.28","-3.56","-0.28","2019-06-04"
"1,292.84","-12.84","-0.98","2019-06-03"
"1,305.68","-13.79","-1.05","2019-06-02"
"1,319.47","5.59","0.43","2019-05-30"
"1,313.88","8.39","0.64","2019-05-29"
"1,305.49","2.53","0.19","2019-05-28"
"1,302.96","0.35","0.03","2019-05-27"
"1,302.61","-11.94","-0.91","2019-05-26"
"1,314.55","-5.08","-0.38","2019-05-23"
"1,319.63","7.49","0.57","2019-05-22"
"1,312.14","4.43","0.34","2019-05-21"
"1,307.71","-9.13","-0.69","2019-05-20"
"1,316.84","-1.87","-0.14","2019-05-19"
"1,318.71","-2.29","-0.17","2019-05-16"
"1,321.00","5.55","0.42","2019-05-15"
"1,315.45","14.11","1.08","2019-05-14"
"1,301.34","6.31","0.49","2019-05-13"
"1,295.03","3.07","0.24","2019-05-12"
"1,291.96","-5.64","-0.43","2019-05-09"
"1,297.60","-3.68","-0.28","2019-05-08"
"1,301.28","1.87","0.14","2019-05-07"
"1,299.41","21.73","1.70","2019-05-06"
"1,277.68","-16.71","-1.29","2019-05-05"
"1,294.39","-4.21","-0.32","2019-05-02"
"1,298.60","-11.71","-0.89","2019-04-30"
"1,310.31","-4.20","-0.32","2019-04-29"
"1,314.51","22.39","1.73","2019-04-28"
"1,292.12","12.83","1.00","2019-04-25"
"1,279.29","18.61","1.48","2019-04-24"
"1,260.68","3.74","0.30","2019-04-23"
"1,256.94","-7.26","-0.57","2019-04-22"
"1,264.20","31.94","2.59","2019-04-21"
"1,232.26","15.22","1.25","2019-04-18"
"1,217.04","4.99","0.41","2019-04-17"
"1,212.05","23.34","1.96","2019-04-16"
"1,188.71","4.69","0.40","2019-04-15"
"1,184.02","-0.59","-0.05","2019-04-11"
"1,184.61","3.51","0.30","2019-04-10"
"1,181.10","-10.58","-0.89","2019-04-09"
"1,191.68","9.32","0.79","2019-04-08"
"1,182.36","17.16","1.47","2019-04-07"
"1,165.20","-0.64","-0.05","2019-04-04"
"1,165.84","2.01","0.17","2019-04-03"
"1,163.82","14.07","1.22","2019-04-02"
